,Name,Platform,Year_of_Release,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Global_Sales,Critic_Score,Critic_Count,User_Score,User_Count,Developer,Rating,User_Score_num,Rating_Years
9811,My Farm Around the World,DS,2008.0,Simulation,Atari,0.11,0.0,0.0,0.01,0.12,0.0,0.0,tbd,0.0,BIP Games,E,,6.0
9814,Farming Simulator 17,XOne,2016.0,Simulation,Focus Home Interactive,0.04,0.07,0.0,0.01,0.12,65.0,9.0,tbd,0.0,Giants Software,E,,6.0
9815,Dishonored 2,PC,2016.0,Action,Bethesda Softworks,0.04,0.07,0.0,0.01,0.12,86.0,37.0,6,49.2197391187142,Arkane Studios,M,6.0,17.0
9816,NASCAR Unleashed,X360,2011.0,Racing,Activision,0.11,0.0,0.0,0.01,0.12,0.0,0.0,tbd,0.0,Firebrand Games,E,,6.0
9817,The Smurfs 2,X360,2013.0,Platform,Ubisoft,0.03,0.08,0.0,0.01,0.12,0.0,0.0,5.4,14.0,WayForward,E,5.4,6.0
9818,Street Hoops,GC,2006.9186355698087,Sports,Unknown,0.09,0.02,0.0,0.0,0.12,56.0,9.0,7.3,7.0,Black Ops Entertainment,T,7.3,13.0
9825,NPPL: Championship Paintball 2009,X360,2008.0,Shooter,Activision Value,0.1,0.01,0.0,0.01,0.12,44.0,9.0,7.3,9.0,FUN Labs,E10+,7.3,10.0
9827,Atelier Annie: Alchemists of Sera Island,DS,2009.0,Role-Playing,Gust,0.08,0.0,0.0034996871845748984,0.01,0.12,70.0,11.0,6.7,15.0,Gust,E10+,6.7,10.0
9828,WRC: FIA World Rally Championship,X360,2006.9186355698087,Racing,Black Bean Games,0.0,0.1,0.0,0.02,0.12,66.0,24.0,6,4.0,Milestone S.r.l,E10+,6.0,10.0
9830,WWE SmackDown vs Raw 2008,DS,2007.0,Fighting,THQ,0.11,0.0,0.0,0.01,0.12,61.0,12.0,6.6,13.0,Amaze Entertainment,T,6.6,13.0
9831,Godzilla: Destroy All Monsters Melee,XB,2006.9186355698087,Fighting,Unknown,0.09,0.03,0.0,0.0,0.12,71.0,20.0,6.8,8.0,"Pipeworks Software, Inc.",T,6.8,13.0
9832,College Hoops 2K6,X360,2006.0,Sports,Take-Two Interactive,0.11,0.0,0.0,0.01,0.12,70.0,17.0,7.3,11.0,2K Sports,E,7.3,6.0
9833,Sega Soccer Slam,PS2,2002.0,Sports,Sega,0.06,0.05,0.0,0.02,0.12,66.0,9.0,tbd,0.0,Black Box,E,,6.0
9835,Dora the Explorer: Dora Saves the Mermaids,PS2,2008.0,Platform,Take-Two Interactive,0.06,0.05,0.0,0.02,0.12,0.0,0.0,tbd,0.0,Take-Two Interactive,E,,6.0
9837,DiRT 2,DS,2009.0,Racing,Codemasters,0.06,0.04,0.0,0.01,0.12,73.0,7.0,tbd,0.0,Firebrand Games,E,,6.0
9839,Dodge Racing: Charger vs Challenger,Wii,2009.0,Racing,Zushi Games,0.11,0.0,0.0,0.01,0.12,0.0,0.0,tbd,0.0,EM Studios,E,,6.0
9841,Greg Hastings Paintball 2,Wii,2010.0,Shooter,505 Games,0.11,0.0,0.0,0.01,0.12,0.0,0.0,tbd,0.0,Super X Studios,E10+,,10.0
9842,Fat Princess: Fistful of Cake,PSP,2010.0,Action,Sony Computer Entertainment,0.08,0.02,0.0,0.02,0.12,74.0,33.0,8.7,25.0,SuperVillain Studios,T,8.7,13.0
9845,Sonic Adventure 2,DC,2001.0,Platform,Sega,0.0,0.0,0.00852276264361953,0.0,0.12,89.0,18.0,8.6,36.60701160251839,Sonic Team,E,8.6,6.0
9846,IndyCar Series,PS2,2003.0,Racing,Codemasters,0.06,0.05,0.0,0.02,0.12,69.0,20.0,tbd,0.0,Codemasters,E,,6.0
9849,Space Chimps,PS2,2008.0,Platform,Brash Entertainment,0.06,0.05,0.0,0.02,0.12,0.0,0.0,6.6,7.0,Red Tribe,E10+,6.6,10.0
9853,Tony Hawk's Pro Skater 5,XOne,2015.0,Sports,Activision,0.09,0.02,0.0,0.01,0.12,39.0,18.0,2.1,26.836533923603234,Robomodo,T,7.060079207920792,13.0
9854,Gladiator: Sword of Vengeance,PS2,2003.0,Action,Acclaim Entertainment,0.06,0.05,0.0,0.02,0.12,65.0,19.0,5.8,8.0,Acclaim Studios Manchester,M,5.8,17.0
9855,Rodea the Sky Soldier,WiiU,2015.0,Action,Nippon Ichi Software,0.08,0.02,0.0011442376743379015,0.01,0.12,45.0,31.0,6.5,81.0,"Prope, Kadokawa",E10+,6.5,10.0
9856,The Daring Game for Girls,DS,2006.9186355698087,Adventure,Unknown,0.11,0.0,0.0,0.01,0.12,0.0,0.0,tbd,0.0,WXP,E,,6.0
9858,DreamWorks Super Star Kartz,3DS,2011.0,Racing,Activision,0.08,0.03,0.0,0.01,0.12,0.0,0.0,tbd,0.0,Activision,E,,6.0
9859,Pinball Hall of Fame: The Williams Collection,X360,2009.0,Misc,Crave Entertainment,0.11,0.0,0.0,0.01,0.12,83.0,18.0,8.3,16.0,Farsight Studios,E10+,8.3,10.0
9860,Ultimate Card Games,GBA,2003.0,Misc,Telegames,0.09,0.03,0.0,0.0,0.12,87.0,9.0,0,0.0,Cosmigo,E,7.060079207920792,6.0
9862,NBA 2K17,X360,2016.0,Sports,Take-Two Interactive,0.09,0.02,0.0,0.01,0.12,0.0,0.0,3.4,11.0,2K Games,E,7.260483808095362,6.0
9863,Academy of Champions: Soccer,Wii,2009.0,Sports,Ubisoft,0.09,0.02,0.0,0.01,0.12,64.0,20.0,6.8,14.0,Ubisoft Vancouver,E,6.8,6.0
9864,Overlord: Raising Hell,PS3,2008.0,Action,Codemasters,0.07,0.03,0.0,0.02,0.12,72.0,35.0,7.7,27.0,4J Studios,T,7.7,13.0
9866,Power Gig: Rise of the SixString,X360,2010.0,Misc,Unknown,0.11,0.0,0.0,0.01,0.12,36.0,20.0,2.1,17.0,Seven45 Studios,T,7.060079207920792,13.0
9867,Mountain Sports,Wii,2009.0,Sports,Activision,0.11,0.0,0.0,0.01,0.12,0.0,0.0,tbd,0.0,Activision,E,,6.0
9868,Puzzle Kingdoms,Wii,2009.0,Puzzle,Zoo Digital Publishing,0.11,0.0,0.0,0.01,0.12,63.0,11.0,tbd,0.0,Infinite Interactive,E,,6.0
9869,Skylanders: SuperChargers,3DS,2015.0,Action,Activision,0.05,0.06,0.0,0.01,0.12,0.0,0.0,tbd,0.0,Vicarious Visions,E10+,,10.0
9870,Monster Jam: Path of Destruction,X360,2010.0,Racing,Activision,0.11,0.0,0.0,0.01,0.12,0.0,0.0,5,4.0,Virtuos,E,5.0,6.0
9871,The Bible Game,GBA,2005.0,Misc,Crave Entertainment,0.09,0.03,0.0,0.0,0.12,0.0,0.0,tbd,0.0,Crave,E,,6.0
9872,NFL Head Coach,XB,2006.0,Sports,Electronic Arts,0.09,0.03,0.0,0.0,0.12,69.0,26.0,7.1,9.0,EA Tiburon,E,7.1,6.0
9873,Just Dance: Disney Party,Wii,2012.0,Misc,Ubisoft,0.01,0.1,0.0,0.01,0.12,0.0,0.0,tbd,0.0,"Disney Interactive Studios, Land Ho!",E,,6.0
9875,Deca Sports Extreme,3DS,2011.0,Sports,Hudson Soft,0.08,0.0,0.0034996871845748984,0.01,0.12,52.0,6.0,tbd,0.0,Hudson Soft,E,,6.0
9876,Kidz Sports: Crazy Golf,Wii,2008.0,Sports,Data Design Interactive,0.11,0.0,0.0,0.01,0.12,0.0,0.0,3.4,8.0,Data Design Interactive,E,7.260483808095362,6.0
9877,Major League Baseball 2K6,PSP,2006.9186355698087,Sports,Unknown,0.11,0.0,0.0,0.01,0.12,69.0,5.0,tbd,0.0,Visual Concepts,E,,6.0
9879,Deepak Chopra's Leela,X360,2011.0,Misc,THQ,0.07,0.04,0.0,0.01,0.12,0.0,0.0,3.5,4.0,Curious Pictures,E,7.260483808095362,6.0
9880,"Ed, Edd n Eddy: The Mis-Edventures",GBA,2005.0,Platform,Midway Games,0.08,0.03,0.0,0.0,0.12,0.0,0.0,tbd,0.0,Artificial Mind and Movement,E,,6.0
9881,Onimusha: Blade Warriors,PS2,2003.0,Fighting,Capcom,0.06,0.05,0.0,0.02,0.12,65.0,33.0,6.9,7.0,Capcom,T,6.9,13.0
9883,Disney's Extreme Skate Adventure,GC,2003.0,Sports,Activision,0.09,0.02,0.0,0.0,0.12,76.0,18.0,7.6,5.0,Toys for Bob,E,7.6,6.0
9885,NBA 2K2,GC,2002.0,Sports,Sega,0.09,0.02,0.0,0.0,0.12,90.0,13.0,8,4.0,Visual Concepts,E,8.0,6.0
9887,Psychonauts,XB,2005.0,Platform,THQ,0.09,0.03,0.0,0.0,0.12,88.0,54.0,9,71.0,Double Fine Productions,T,9.0,13.0
9889,Jeremy McGrath Supercross World,GC,2002.0,Racing,Acclaim Entertainment,0.09,0.02,0.0,0.0,0.12,36.0,14.0,5.6,5.0,Acclaim,E,5.6,6.0
9892,Airborne Troops: Countdown to D-Day,PS2,2005.0,Shooter,Playlogic Game Factory,0.06,0.05,0.0,0.02,0.12,39.0,4.0,8.1,9.0,WideScreen Games,T,8.1,13.0
9895,Skate City Heroes,Wii,2008.0,Sports,Zoo Digital Publishing,0.11,0.0,0.0,0.01,0.12,59.0,6.0,tbd,0.0,Zeroscale,E,,6.0
9896,The Sky Crawlers: Innocent Aces,Wii,2008.0,Simulation,Namco Bandai Games,0.08,0.02,0.0011442376743379015,0.01,0.12,74.0,42.0,7.9,13.0,Access Games,T,7.9,13.0
9898,nail'd,PS3,2010.0,Racing,Deep Silver,0.08,0.02,0.0,0.02,0.12,66.0,36.0,6.2,13.0,Techland,E10+,6.2,10.0
9899,Legends of Wrestling II,GC,2002.0,Fighting,Acclaim Entertainment,0.09,0.02,0.0,0.0,0.12,59.0,14.0,tbd,0.0,Acclaim,T,,13.0
9900,Lost Magic,DS,2006.0,Role-Playing,Ubisoft,0.09,0.0,0.002538370905903362,0.01,0.12,68.0,44.0,8.2,32.0,Taito Corporation,E,8.2,6.0
9902,Jaws: Ultimate Predator,3DS,2011.0,Action,Majesco Entertainment,0.11,0.0,0.0,0.01,0.12,0.0,0.0,tbd,0.0,"MicroProse, n-Space",M,,17.0
9903,Marvel Avengers: Battle for Earth,WiiU,2012.0,Action,Ubisoft,0.06,0.04,0.0,0.01,0.12,50.0,10.0,5,25.0,Ubisoft Quebec,T,5.0,13.0
9905,Rock Band: Metal Track Pack,PS3,2009.0,Misc,MTV Games,0.11,0.0,0.0,0.01,0.12,0.0,0.0,tbd,0.0,Harmonix Music Systems,T,,13.0
9906,Alice: Madness Returns,PC,2011.0,Adventure,Electronic Arts,0.0,0.1,0.0,0.02,0.12,75.0,29.0,8.4,49.2197391187142,Spicy Horse,M,8.4,17.0
9907,Barbie as The Island Princess,PS2,2007.0,Adventure,Activision,0.06,0.04,0.0,0.02,0.12,0.0,0.0,tbd,0.0,"Human Soft, Ivolgamus",E,,6.0
9910,Backyard Wrestling 2: There Goes the Neighborhood,XB,2004.0,Fighting,Eidos Interactive,0.09,0.03,0.0,0.0,0.12,43.0,17.0,tbd,0.0,Paradox Development,M,,17.0
9911,Raiden IV,X360,2008.0,Shooter,Moss,0.1,0.0,0.0011442376743379015,0.01,0.12,63.0,4.0,7.8,10.0,Moss,E10+,7.8,10.0
9912,MX vs. ATV Untamed,DS,2007.0,Racing,THQ,0.11,0.0,0.0,0.01,0.12,61.0,14.0,tbd,0.0,Rainbow Studios,E,,6.0
9913,Tom Clancy's Splinter Cell: Blacklist,WiiU,2013.0,Action,Ubisoft,0.04,0.07,0.0,0.01,0.12,75.0,5.0,7.8,26.836533923603234,Ubisoft Toronto,M,7.8,17.0
9916,Rubik's World,DS,2008.0,Puzzle,Game Factory,0.1,0.01,0.0,0.01,0.12,66.0,8.0,tbd,0.0,Two Tribes,E,,6.0
9917,Zenses: Ocean,DS,2008.0,Puzzle,Game Factory,0.1,0.01,0.0,0.01,0.12,56.0,5.0,tbd,0.0,Shin'en,E,,6.0
9918,Phantasy Star Universe,X360,2006.0,Role-Playing,Sega,0.09,0.01,0.0,0.01,0.12,64.0,34.0,7.4,42.0,Sonic Team,T,7.4,13.0
9919,Peggle: Dual Shot,DS,2009.0,Puzzle,PopCap Games,0.11,0.0,0.0,0.01,0.12,84.0,17.0,8.2,21.0,Q Entertainment,E,8.2,6.0
9920,NPPL: Championship Paintball 2009,Wii,2008.0,Shooter,Activision Value,0.11,0.0,0.0,0.01,0.12,0.0,0.0,7.7,7.0,FUN Labs,E10+,7.7,10.0
9921,Spider-Man: Edge of Time,3DS,2011.0,Action,Activision,0.08,0.03,0.0,0.01,0.12,50.0,7.0,6.4,12.0,Beenox,T,6.4,13.0
9922,Cruis'n,Wii,2007.0,Racing,Midway Games,0.1,0.01,0.0,0.01,0.12,25.0,7.0,3.7,18.0,Midway Studios - San Diego,E,3.7,6.0
9923,Samurai Warriors 4-II,PS4,2015.0,Action,Tecmo Koei,0.03,0.02,0.005544040609250425,0.01,0.12,73.0,26.0,7.3,24.0,Omega Force,T,7.3,13.0
9925,Castlevania: Curse of Darkness,XB,2005.0,Action,Konami Digital Entertainment,0.09,0.03,0.0,0.0,0.12,74.0,26.0,7,13.0,Konami,M,7.0,17.0
9926,SimAnimals Africa,Wii,2009.0,Simulation,Electronic Arts,0.1,0.01,0.0,0.01,0.12,53.0,7.0,tbd,0.0,Electronic Arts,E,,6.0
9928,Lost Planet 3,X360,2013.0,Shooter,Capcom,0.07,0.03,0.0011442376743379015,0.01,0.12,58.0,43.0,5.8,26.836533923603234,Spark Unlimited,T,5.8,13.0
9929,Battles of Prince of Persia,DS,2005.0,Strategy,Ubisoft,0.1,0.01,0.0,0.01,0.12,64.0,16.0,7.7,14.0,Ubisoft Montreal,E10+,7.7,10.0
9930,The Clique: Diss and Make Up,DS,2009.0,Adventure,Warner Bros. Interactive Entertainment,0.11,0.0,0.0,0.01,0.12,0.0,0.0,tbd,0.0,Gorilla Systems,E10+,,10.0
9932,USA Today Crossword Challenge,DS,2008.0,Puzzle,Destineer,0.11,0.0,0.0,0.01,0.12,0.0,0.0,tbd,0.0,Sanuk Games,T,,13.0
9934,Turok: Evolution,GBA,2002.0,Shooter,Acclaim Entertainment,0.08,0.03,0.0,0.0,0.12,72.0,8.0,7,5.0,RFX Interactive,T,7.0,13.0
9935,Charm Girls Club: My Perfect Prom,DS,2009.0,Simulation,Electronic Arts,0.11,0.0,0.0,0.01,0.12,0.0,0.0,tbd,0.0,Griptonite Games,E,,6.0
9936,Marvel Trading Card Game,DS,2007.0,Misc,Konami Digital Entertainment,0.11,0.0,0.0,0.01,0.12,61.0,17.0,4.9,7.0,1st Playable Productions,T,4.9,13.0
9938,Nightshade,PS2,2003.0,Action,Sega,0.06,0.04,0.0,0.01,0.12,68.0,39.0,7.7,20.0,Wow Entertainment,M,7.7,17.0
9939,Brunswick Pro Bowling,3DS,2011.0,Sports,Crave Entertainment,0.11,0.0,0.0,0.01,0.12,0.0,0.0,tbd,0.0,"Farsight Studios, Crave",E,,6.0
9940,CSI: Crime Scene Investigation,XB,2004.0,Adventure,Ubisoft,0.09,0.03,0.0,0.0,0.12,45.0,14.0,7.3,4.0,369 Interactive,M,7.3,17.0
9941,Wipeout 2,PS3,2011.0,Misc,Activision,0.11,0.0,0.0,0.01,0.12,0.0,0.0,tbd,0.0,Endemol,E10+,,10.0
9942,LEGO Batman 2: DC Super Heroes,WiiU,2013.0,Action,Warner Bros. Interactive Entertainment,0.04,0.06,0.0,0.01,0.12,77.0,7.0,7.3,31.0,TT Games,E10+,7.3,10.0
9943,Ultimate Puzzle Games: Sudoku Edition,DS,2007.0,Puzzle,Telegames,0.11,0.0,0.0,0.01,0.12,0.0,0.0,tbd,0.0,puzzle.tv,E,,6.0
9944,Buffy the Vampire Slayer: Chaos Bleeds,XB,2003.0,Action,Vivendi Games,0.09,0.03,0.0,0.0,0.12,73.0,26.0,8.4,14.0,Eurocom Entertainment Software,T,8.4,13.0
9945,Onechanbara: Bikini Zombie Slayers,Wii,2008.0,Action,D3Publisher,0.11,0.0,0.0,0.01,0.12,55.0,24.0,8,20.0,Tamsoft,M,8.0,17.0
9947,Tropico 5,PC,2014.0,Simulation,Kalypso Media,0.02,0.09,0.0,0.01,0.12,75.0,51.0,7,49.2197391187142,Haemimont,T,7.0,13.0
9949,Teenage Mutant Ninja Turtles 3: Mutant Nightmare,GC,2005.0,Action,Konami Digital Entertainment,0.09,0.02,0.0,0.0,0.12,57.0,10.0,tbd,0.0,Konami,E10+,,10.0
9950,Reality Fighters,PSV,2012.0,Fighting,Sony Computer Entertainment,0.05,0.05,0.0,0.02,0.12,54.0,39.0,3.8,30.0,Novarama,T,3.8,13.0
9951,Petz Fantasy: Moonlight Magic,DS,2010.0,Simulation,Ubisoft,0.11,0.0,0.0,0.01,0.12,0.0,0.0,tbd,0.0,Ubisoft,E,,6.0
9952,The Price is Right: Decades,Wii,2011.0,Misc,Ubisoft,0.11,0.0,0.0,0.01,0.12,0.0,0.0,tbd,0.0,Ludia Inc.,E10+,,10.0
9954,Dragon Ball: Origins,DS,2008.0,Action,Atari,0.08,0.02,0.0,0.01,0.12,78.0,18.0,7.5,15.0,Game Republic,T,7.5,13.0
9956,FIFA 17,PC,2016.0,Sports,Electronic Arts,0.0,0.11,0.0,0.01,0.12,84.0,12.0,4.2,30.15517364572671,"EA Sports, EA Vancouver",E,4.2,6.0
9960,Disney Princess: Enchanting Storybooks,DS,2011.0,Misc,THQ,0.07,0.03,0.0,0.01,0.12,0.0,0.0,tbd,0.0,Page 44 Studios,E,,6.0
9961,Dora the Explorer: Journey to the Purple Planet,GC,2005.0,Adventure,Global Star,0.09,0.02,0.0,0.0,0.12,0.0,0.0,tbd,0.0,Take-Two Interactive,EC,,3.0
9965,Arctic Thunder,XB,2001.0,Racing,Midway Games,0.09,0.02,0.0,0.0,0.12,57.0,17.0,tbd,0.0,Inland Productions,T,,13.0
9966,Barnyard,GC,2006.0,Action,THQ,0.09,0.02,0.0,0.0,0.12,66.0,12.0,tbd,0.0,Blue Tongue Entertainment,E10+,,10.0
9969,Armored Core: Verdict Day,PS3,2013.0,Simulation,From Software,0.0,0.0,0.00852276264361953,0.0,0.12,66.0,18.0,7.4,28.0,From Software,T,7.4,13.0
9971,Madden NFL 17,PS3,2016.0,Sports,Electronic Arts,0.07,0.02,0.0,0.02,0.12,0.0,0.0,0.2,5.0,EA Sports,E,7.060079207920792,6.0
9972,Harvey Birdman: Attorney at Law,PS2,2008.0,Adventure,Capcom,0.06,0.04,0.0,0.01,0.12,63.0,21.0,tbd,0.0,High Voltage Software,T,,13.0
9973,My Chinese Coach,DS,2008.0,Misc,Ubisoft,0.1,0.01,0.0,0.01,0.12,0.0,0.0,tbd,0.0,"Ubisoft, Sensory Sweep",E,,6.0
9974,Lost in Shadow,Wii,2010.0,Platform,Konami Digital Entertainment,0.09,0.0,0.0011442376743379015,0.01,0.12,68.0,38.0,8.7,18.0,Hudson Soft,E10+,8.7,10.0
9976,Legend of the Guardians: The Owls of Ga'Hoole,Wii,2010.0,Action,Warner Bros. Interactive Entertainment,0.1,0.01,0.0,0.01,0.12,54.0,5.0,tbd,0.0,Tantatus,E10+,,10.0
9979,ASH: Archaic Sealed Heat,DS,2007.0,Role-Playing,Nintendo,0.0,0.0,0.00852276264361953,0.0,0.12,0.0,0.0,0,0.0,Mistwalker,E10+,7.060079207920792,10.0
9980,DreamWorks Super Star Kartz,PS3,2011.0,Racing,Activision,0.06,0.03,0.0,0.02,0.12,0.0,0.0,tbd,0.0,Activision,E,,6.0
9982,Where the Wild Things Are,Wii,2009.0,Platform,Warner Bros. Interactive Entertainment,0.11,0.0,0.0,0.01,0.12,65.0,6.0,tbd,0.0,Griptonite Games,E10+,,10.0
9984,NHL 2K3,XB,2002.0,Sports,Sega,0.09,0.02,0.0,0.0,0.12,89.0,17.0,7.1,14.0,Treyarch,E,7.1,6.0
9985,Die Hard: Vendetta,GC,2002.0,Shooter,NDA Productions,0.09,0.02,0.0,0.0,0.12,54.0,23.0,7,10.0,Bits Studios,M,7.0,17.0
9986,F1 2002,PS2,2002.0,Racing,Electronic Arts,0.05,0.04,0.002538370905903362,0.01,0.12,81.0,11.0,6.4,10.0,Visual Sciences,E,6.4,6.0
9987,Every Extend Extra,PSP,2006.0,Shooter,Disney Interactive Studios,0.1,0.0,0.0,0.01,0.12,74.0,45.0,7.3,9.0,Q Entertainment,E,7.3,6.0
9988,FIFA Soccer,PSP,2005.0,Sports,Electronic Arts,0.11,0.0,0.0,0.01,0.12,73.0,23.0,7.7,22.0,EA Canada,E,7.7,6.0
9989,Cabela's North American Adventures,PS3,2010.0,Sports,Activision,0.11,0.0,0.0,0.01,0.12,0.0,0.0,tbd,0.0,FUN Labs,T,,13.0
9990,Darkspore,PC,2011.0,Role-Playing,Electronic Arts,0.07,0.03,0.0,0.01,0.12,65.0,52.0,6,26.836533923603234,Maxis,T,6.0,13.0
9991,Self-Defense Training Camp,X360,2011.0,Sports,Ubisoft,0.08,0.03,0.0,0.01,0.12,21.0,5.0,5,25.0,Ubisoft,T,5.0,13.0
9992,Sphinx and the Cursed Mummy,XB,2003.0,Action,THQ,0.09,0.02,0.0,0.0,0.12,79.0,21.0,9.1,11.0,Eurocom Entertainment Software,T,9.1,13.0
9993,Midnight Mysteries: The Edgar Allan Poe Conspiracy,DS,2010.0,Adventure,Foreign Media Games,0.08,0.03,0.0,0.01,0.12,55.0,4.0,tbd,0.0,MumboJumbo,T,,13.0
9995,GT Advance 2: Rally Racing,GBA,2001.0,Racing,THQ,0.08,0.03,0.0,0.0,0.11,77.0,12.0,6,4.0,MTO,E,6.0,6.0
9997,Karaoke Revolution Presents American Idol Encore 2,PS3,2008.0,Misc,Konami Digital Entertainment,0.11,0.0,0.0,0.01,0.11,0.0,0.0,tbd,0.0,Blitz Games,E10+,,10.0
9998,Deception IV: Blood Ties,PS3,2014.0,Action,Tecmo Koei,0.03,0.02,0.005544040609250425,0.01,0.11,70.0,19.0,8.2,27.0,Koei Tecmo Games,M,8.2,17.0
10000,Tenchu: Shadow Assassins,PSP,2009.0,Action,Ubisoft,0.03,0.02,0.005544040609250425,0.01,0.11,68.0,18.0,7.4,18.0,From Software,M,7.4,17.0
10002,Cabela's Deer Hunt 2005 Season,XB,2004.0,Sports,Activision,0.09,0.02,0.0,0.0,0.11,59.0,5.0,7.5,6.0,Sand Grain Studios,T,7.5,13.0
10003,SplashDown,XB,2002.0,Racing,Atari,0.09,0.02,0.0,0.0,0.11,78.0,15.0,tbd,0.0,Rainbow Studios,E,,6.0
10004,18 Wheels of Steel: Extreme Trucker 2,PC,2011.0,Racing,Rondomedia,0.08,0.02,0.0,0.01,0.11,0.0,0.0,8.3,10.0,ValuSoft,E,8.3,6.0
10007,Dead Man's Hand,XB,2004.0,Shooter,Atari,0.09,0.02,0.0,0.0,0.11,62.0,31.0,8.1,9.0,Human Head Studios,T,8.1,13.0
10008,Smash Cars,PS2,2003.0,Racing,Metro 3D,0.06,0.04,0.0,0.01,0.11,67.0,15.0,9,5.0,Creat Studios,E,9.0,6.0
10009,NASCAR 07,PS2,2006.0,Racing,Electronic Arts,0.06,0.04,0.0,0.01,0.11,68.0,26.0,8.9,16.0,EA Tiburon,E,8.9,6.0
10010,Merv Griffin's Crosswords,Wii,2008.0,Puzzle,THQ,0.11,0.0,0.0,0.01,0.11,0.0,0.0,tbd,0.0,"Pipeworks Software, Inc.",E,,6.0
10011,Tecmo Bowl: Kickoff,DS,2008.0,Sports,Tecmo Koei,0.11,0.0,0.0,0.01,0.11,66.0,21.0,7.3,8.0,Polygon Magic,E,7.3,6.0
10012,Lost Horizon,PC,2010.0,Adventure,Deep Silver,0.0,0.1,0.0,0.02,0.11,77.0,24.0,7.9,27.0,Animation Arts,T,7.9,13.0
10013,SingStar Latino,PS3,2009.0,Misc,Sony Computer Entertainment,0.11,0.0,0.0,0.01,0.11,0.0,0.0,tbd,0.0,SCEE London Studio,T,,13.0
10014,NFL Tour,PS3,2008.0,Sports,Electronic Arts,0.1,0.01,0.0,0.01,0.11,45.0,24.0,tbd,0.0,EA Tiburon,E,,6.0
10015,Minute to Win It,DS,2010.0,Misc,Zoo Games,0.11,0.0,0.0,0.01,0.11,0.0,0.0,tbd,0.0,Smack Down Productions,E,,6.0
10016,Rugby 15,PS4,2015.0,Sports,Bigben Interactive,0.04,0.06,0.0,0.02,0.11,19.0,5.0,3.4,65.0,HB Studios Multimedia,E,7.260483808095362,6.0
10019,Dokapon Kingdom,PS2,2007.0,Role-Playing,Sting,0.05,0.04,0.002538370905903362,0.01,0.11,61.0,8.0,6.5,8.0,Sting,E10+,6.5,10.0
10021,Puzzle Quest 2,DS,2010.0,Puzzle,D3Publisher,0.1,0.0,0.0,0.01,0.11,74.0,27.0,5.8,11.0,Infinite Interactive,E10+,5.8,10.0
10022,Phantasy Star Collection,GBA,2002.0,Role-Playing,Atari,0.08,0.03,0.0,0.0,0.11,76.0,20.0,8.1,7.0,Digital Eclipse,E,8.1,6.0
10024,LEGO Knights' Kingdom,GBA,2004.0,Action,THQ,0.08,0.03,0.0,0.0,0.11,62.0,4.0,tbd,0.0,Razorback Developments,E,,6.0
10025,Final Fantasy III,PSP,2012.0,Role-Playing,Square Enix,0.0,0.0,0.00852276264361953,0.0,0.11,0.0,0.0,8.9,15.0,Matrix Software,T,8.9,13.0
10027,Disney Art Academy,3DS,2016.0,Action,Nintendo,0.02,0.01,0.00852276264361953,0.0,0.11,72.0,16.0,6.8,5.0,Headstrong Games,E,6.8,6.0
10028,A Witch's Tale,DS,2009.0,Role-Playing,Nippon Ichi Software,0.08,0.0,0.0034996871845748984,0.01,0.11,50.0,17.0,6.2,9.0,"Nippon Ichi Software, Hit Maker",E10+,6.2,10.0
10029,MySims SkyHeroes,PS3,2010.0,Action,Electronic Arts,0.08,0.02,0.0,0.01,0.11,62.0,16.0,tbd,0.0,Electronic Arts,E10+,,10.0
10031,Hyperdimension Neptunia U: Action Unleashed,PSV,2014.0,Action,Idea Factory International,0.03,0.01,0.005544040609250425,0.01,0.11,71.0,20.0,6.8,44.0,Tamsoft,T,6.8,13.0
10032,Retro Game Challenge,DS,2007.0,Action,Namco Bandai Games,0.0,0.0,0.00852276264361953,0.0,0.11,77.0,30.0,7.3,15.0,Indies Zero,E,7.3,6.0
10033,NBA Jam 2002,GBA,2002.0,Sports,Acclaim Entertainment,0.08,0.03,0.0,0.0,0.11,49.0,11.0,tbd,0.0,DC Studios,E,,6.0
10034,Yogi Bear: The Video Game,Wii,2010.0,Action,D3Publisher,0.06,0.05,0.0,0.01,0.11,0.0,0.0,tbd,0.0,Monkey Bar Games,E,,6.0
10035,Shining Force NEO,PS2,2005.0,Role-Playing,Sega,0.06,0.04,0.0,0.01,0.11,69.0,12.0,8.1,20.0,Neverland,T,8.1,13.0
10037,Army Men: Sarge's War,XB,2004.0,Shooter,Global Star,0.09,0.02,0.0,0.0,0.11,44.0,26.0,tbd,0.0,Tactical Development,T,,13.0
10039,FIFA Street 2,GC,2006.0,Sports,Electronic Arts,0.09,0.02,0.0,0.0,0.11,63.0,16.0,5.7,7.0,EA Canada,E,5.7,6.0
10041,Fantastic Four: Rise of the Silver Surfer,X360,2007.0,Action,Take-Two Interactive,0.1,0.01,0.0,0.01,0.11,45.0,30.0,5.4,16.0,Visual Concepts,T,5.4,13.0
10042,Monster Madness: Battle for Suburbia,X360,2007.0,Shooter,SouthPeak Games,0.1,0.0,0.0,0.01,0.11,55.0,29.0,5.2,18.0,"Artificial Studios, Immersion Software & Graphics",T,5.2,13.0
